User_ID,Targets,Target's Polarity Score
546009548,pregnancy,-0.6449724864214659
2519041406,prolife,0.17240405923553875
2794490467,child,0.4854838810861111
1548835656,murder,-0.77698237542063
546009548,choice,0.011783834546804428
623033353,prolife,0.3219351303996518
126652559,abortion,-0.5232114009559155
14659577,abortions,-0.44002332848807174
3164117968,abortions,-0.6939682904630899
40607954,abortion,-0.4785832911729813
16185232,prolife,0.2278340645134449
357901696,abortion,-0.6817495822906494
1275150516,babies,-0.5122010745108128
253356099,abortion,-0.6875896900892258
14659577,rights,-0.2699072269292978
101480081,prochoice,-0.6829148642718792
990372008,lives,0.4459369368851185
3241958463,rights,-0.665612774901092
1548835656,right,-0.31595177575945854
2772418567,life,0.22220693435519936
245580162,prochoice,-0.4531521751820076
3026078916,prolife,0.08265849947929386
1125492462,children,-0.4245292936616084
3294543707,choice,0.40640097483992577
220837902,plannedparenthood,0.01595102250576018
3187165597,baby,-0.2606802619993687
2519041406,abortion,-0.45079375530726146
2772418567,prolife,0.16786761456169189
1275150516,child,-0.3739992752671242
376370548,rights,0.2115285247564316
336867747,abortion,-0.3992875143885613
36207113,abortion,-0.6224107407033443
1900908690,god,-0.6887335553765297
990372008,babies,-0.575845408719033
35206917,right,-0.06671373918652534
135586989,women,-0.3681009088953336
1900908690,children,-0.6294582765549421
770885527,rights,-0.2729582004249096
501234848,pregnancy,-0.11189562616248926
546009548,abortions,-0.4812472574412823
376370548,plannedparenthood,-0.5670617636781008
2855795572,abortion,-0.35459892451763153
1666246904,women,0.3597581535577774
1004978347,prolife,0.36578361397343023
274582904,abortions,-0.5050181660123847
1548835656,lives,0.21165374666452408
3164117968,lives,-0.228760190308094
1720527314,murder,-0.6947978213429451
1097027300,prolife,0.2929868157953024
501234848,plannedparenthood,-0.21384434671037728
35556048,prochoice,0.2159539870917797
33051120,child,-0.6399423070251942
603073691,abortion,-0.616698856069211
61266376,right,-0.4655117690563202
26254697,baby,-0.18926683192451796
7435562,abortion,-0.4562779672157306
3041943642,choice,-0.4077052138745785
28246428,abortion,-0.4736741146693627
280073623,abortion,-0.3532020263373852
256982070,women,-0.36806105714864457
2933804643,child,-0.4391749128699303
307409976,abortions,-0.5235410928726196
256982070,prolife,0.09067886584541864
1099255296,children,-0.43448632748590577
